CHROM	POS	N_ALLELES	N_CHR	p1	p2	pop
chr1	4798	2	20	1	0	GV
chr1	4807	2	20	1	0	GV
chr1	4915	2	20	0.95	0.05	GV
chr1	4927	2	20	0.85	0.15	GV
chr1	4986	2	20	0.85	0.15	GV
chr1	4995	2	20	1	0	GV
chr1	5101	2	20	0.85	0.15	GV
chr1	5193	2	20	1	0	GV
chr1	5230	2	20	1	0	GV
chr1	5238	2	20	1	0	GV
chr1	5369	2	20	1	0	GV
chr1	5370	2	20	1	0	GV
chr1	5372	2	20	1	0	GV
chr1	5374	2	20	1	0	GV
chr1	5392	2	20	0.55	0.45	GV
chr1	5432	2	20	1	0	GV
chr1	5476	2	20	1	0	GV
chr1	5500	2	20	1	0	GV
chr1	5634	2	20	1	0	GV
chr1	5637	2	20	1	0	GV
chr1	5678	2	20	0.6	0.4	GV
chr1	5741	2	20	1	0	GV
chr1	5744	2	20	0.75	0.25	GV
chr1	5788	2	20	1	0	GV
chr1	5835	2	20	0.85	0.15	GV
chr1	5874	2	20	1	0	GV
chr1	5884	2	20	1	0	GV
chr1	6017	2	20	0.75	0.25	GV
chr1	6033	2	20	1	0	GV
chr1	6112	2	20	1	0	GV
chr1	6118	2	20	0.9	0.1	GV
chr1	6137	2	20	1	0	GV
chr1	6302	2	20	0.85	0.15	GV
chr1	6321	2	20	1	0	GV
chr1	6411	2	20	0.85	0.15	GV
chr1	6433	2	20	1	0	GV
chr1	6585	2	20	1	0	GV
chr1	6649	2	20	1	0	GV
chr1	6727	2	20	1	0	GV
chr1	7027	2	20	1	0	GV
chr1	7031	2	20	1	0	GV
chr1	7041	2	20	1	0	GV
chr1	7067	2	20	1	0	GV
chr1	7388	2	20	1	0	GV
chr1	7398	2	20	0.95	0.05	GV
chr1	7426	2	20	1	0	GV
chr1	7442	2	20	1	0	GV
chr1	7531	2	20	0.95	0.05	GV
chr1	7552	2	20	0.95	0.05	GV
chr1	7554	2	20	1	0	GV
chr1	7567	2	20	1	0	GV
chr1	7736	2	20	0.95	0.05	GV
chr1	7761	2	20	0.9	0.1	GV
chr1	7895	2	20	1	0	GV
chr1	7896	2	20	1	0	GV
chr1	7905	2	20	1	0	GV
chr1	8003	2	18	0.5	0.5	GV
chr1	8038	2	20	0.95	0.05	GV
chr1	8039	2	20	0.65	0.35	GV
chr1	8048	2	20	1	0	GV
chr1	8165	2	20	1	0	GV
chr1	8200	2	20	0.95	0.05	GV
chr1	8202	2	20	0.65	0.35	GV
chr1	8254	2	20	0.7	0.3	GV
chr1	8273	2	20	1	0	GV
chr1	8277	2	20	1	0	GV
chr1	8405	2	20	1	0	GV
chr1	8478	2	20	1	0	GV
chr1	8490	2	20	0.95	0.05	GV
chr1	8515	2	20	1	0	GV
chr1	8536	2	18	1	0	GV
chr1	8552	2	18	0.5	0.5	GV
chr1	8553	2	18	1	0	GV
chr1	8584	2	20	0.75	0.25	GV
chr1	8643	2	20	0.9	0.1	GV
chr1	8650	2	20	1	0	GV
chr1	8692	2	20	0.8	0.2	GV
chr1	8740	2	20	1	0	GV
chr1	8910	2	20	0.9	0.1	GV
chr1	8958	2	20	0.5	0.5	GV
chr1	9012	2	20	1	0	GV
chr1	9300	2	20	1	0	GV
chr1	9321	2	20	1	0	GV
chr1	9369	2	20	0.95	0.05	GV
chr1	9487	2	20	0.95	0.05	GV
chr1	9488	2	20	1	0	GV
chr1	9509	2	20	1	0	GV
chr1	9533	2	20	1	0	GV
chr1	9682	2	20	1	0	GV
chr1	9695	2	20	0.95	0.05	GV
chr1	9810	2	20	0.9	0.1	GV
chr1	9832	2	20	0.95	0.05	GV
chr1	9881	2	20	1	0	GV
chr1	9891	2	20	1	0	GV
chr1	9911	2	20	1	0	GV
chr1	9918	2	20	0.7	0.3	GV
chr1	9928	2	20	0.85	0.15	GV
chr1	10027	2	20	0.55	0.45	GV
chr1	10180	2	20	0.95	0.05	GV
chr1	10242	2	20	0.85	0.15	GV
chr1	10264	2	20	0.95	0.05	GV
chr1	10288	2	20	0.95	0.05	GV
chr1	10408	2	18	1	0	GV
chr1	10416	2	18	0.611111	0.388889	GV
chr1	10450	2	20	1	0	GV
chr1	10461	2	20	0.55	0.45	GV
chr1	10497	2	20	1	0	GV
chr1	10503	2	20	1	0	GV
chr1	10504	2	20	1	0	GV
chr1	10506	2	20	1	0	GV
chr1	10507	2	20	0.75	0.25	GV
chr1	10510	2	20	1	0	GV
chr1	10553	2	20	0.9	0.1	GV
chr1	10556	2	20	1	0	GV
chr1	10558	2	20	0.8	0.2	GV
chr1	10581	2	20	0.9	0.1	GV
chr1	10594	2	20	1	0	GV
chr1	10609	2	20	0.95	0.05	GV
chr1	10637	2	20	0.85	0.15	GV
chr1	10641	2	20	1	0	GV
chr1	10672	2	20	0.9	0.1	GV
chr1	10698	2	20	1	0	GV
chr1	10723	2	20	1	0	GV
chr1	10784	2	20	0.85	0.15	GV
chr1	10842	2	20	1	0	GV
chr1	10868	2	20	1	0	GV
chr1	10989	2	20	1	0	GV
chr1	10996	2	20	0.85	0.15	GV
chr1	11010	2	20	0.95	0.05	GV
chr1	11044	2	20	0.5	0.5	GV
chr1	11045	2	20	1	0	GV
chr1	11201	2	20	1	0	GV
chr1	11216	2	20	0.8	0.2	GV
chr1	11307	2	20	0.85	0.15	GV
chr1	11310	2	20	1	0	GV
chr1	11356	2	16	1	0	GV
chr1	11366	2	16	1	0	GV
chr1	11437	2	18	1	0	GV
chr1	11559	2	20	0.95	0.05	GV
chr1	11562	2	20	1	0	GV
chr1	11565	2	20	1	0	GV
chr1	11573	2	20	0.95	0.05	GV
chr1	11574	2	20	1	0	GV
chr1	11576	2	20	1	0	GV
chr1	11645	2	20	1	0	GV
chr1	11654	2	20	0.6	0.4	GV
chr1	11684	2	20	1	0	GV
chr1	11720	2	18	1	0	GV
chr1	11762	2	20	1	0	GV
chr1	11805	2	20	1	0	GV
chr1	11862	2	20	0.9	0.1	GV
chr1	11869	2	20	1	0	GV
chr1	11996	2	20	0.9	0.1	GV
chr1	12000	2	20	0.85	0.15	GV
chr1	12014	2	20	0.95	0.05	GV
chr1	12020	2	20	1	0	GV
chr1	12064	2	18	1	0	GV
chr1	12068	2	18	0.777778	0.222222	GV
chr1	12138	2	20	0.75	0.25	GV
chr1	12139	2	20	1	0	GV
chr1	12162	2	20	1	0	GV
chr1	12193	2	20	1	0	GV
chr1	12214	2	20	1	0	GV
chr1	12216	2	20	1	0	GV
chr1	12231	2	20	1	0	GV
chr1	12233	2	20	0.75	0.25	GV
chr1	12280	2	20	0.5	0.5	GV
chr1	12292	2	20	1	0	GV
chr1	12390	2	20	1	0	GV
chr1	12472	2	18	1	0	GV
chr1	12533	2	18	0.888889	0.111111	GV
chr1	12537	2	18	1	0	GV
chr1	12549	2	18	1	0	GV
chr1	12561	2	18	1	0	GV
chr1	12669	2	20	0.85	0.15	GV
chr1	12683	2	20	1	0	GV
chr1	12726	2	20	1	0	GV
chr1	12736	2	20	1	0	GV
chr1	12738	2	20	0.9	0.1	GV
chr1	12836	2	20	1	0	GV
chr1	12869	2	20	0.85	0.15	GV
chr1	12941	2	20	0.9	0.1	GV
chr1	12942	2	20	1	0	GV
chr1	12950	2	20	1	0	GV
chr1	12985	2	18	1	0	GV
chr1	13001	2	18	0.833333	0.166667	GV
chr1	13012	2	18	1	0	GV
chr1	13014	2	18	0.666667	0.333333	GV
chr1	13044	2	20	0.95	0.05	GV
chr1	13089	2	20	0.8	0.2	GV
chr1	13096	2	20	1	0	GV
chr1	13274	2	20	0.95	0.05	GV
chr1	13278	2	20	1	0	GV
chr1	13328	2	20	0.6	0.4	GV
chr1	13332	2	20	1	0	GV
chr1	13361	2	20	1	0	GV
chr1	13363	2	20	0.85	0.15	GV
chr1	13437	2	20	1	0	GV
chr1	13445	2	20	1	0	GV
chr1	13532	2	20	1	0	GV
chr1	13618	2	20	0.8	0.2	GV
chr1	13635	2	20	1	0	GV
chr1	13656	2	20	1	0	GV
chr1	13783	2	20	0.65	0.35	GV
chr1	13795	2	20	0.95	0.05	GV
chr1	13800	2	20	0.8	0.2	GV
chr1	13819	2	20	0.7	0.3	GV
chr1	13864	2	20	0.85	0.15	GV
chr1	13890	2	20	1	0	GV
chr1	13891	2	20	1	0	GV
chr1	13917	2	18	1	0	GV
chr1	13924	2	18	1	0	GV
chr1	13976	2	20	1	0	GV
chr1	13993	2	20	1	0	GV
chr1	13997	2	20	1	0	GV
chr1	14008	2	18	1	0	GV
chr1	14101	2	20	0.75	0.25	GV
chr1	14145	2	20	0.9	0.1	GV
chr1	14216	2	18	1	0	GV
chr1	14229	2	20	0.95	0.05	GV
chr1	14237	2	20	0.8	0.2	GV
chr1	14277	2	16	1	0	GV
chr1	14297	2	20	1	0	GV
chr1	14310	2	20	0.75	0.25	GV
chr1	14331	2	20	1	0	GV
chr1	14371	2	18	0.722222	0.277778	GV
chr1	14375	2	18	1	0	GV
chr1	14537	2	20	0.8	0.2	GV
chr1	14554	2	16	1	0	GV
chr1	14562	2	16	1	0	GV
chr1	14563	2	16	0.9375	0.0625	GV
chr1	14565	2	16	0.875	0.125	GV
chr1	14642	2	16	0.9375	0.0625	GV
chr1	14657	2	20	0.9	0.1	GV
chr1	14673	2	20	1	0	GV
chr1	14696	2	20	1	0	GV
chr1	14697	2	20	1	0	GV
chr1	14733	2	20	1	0	GV
chr1	14736	2	20	1	0	GV
chr1	14751	2	20	1	0	GV
chr1	14752	2	20	0.65	0.35	GV
chr1	14766	2	20	1	0	GV
chr1	14815	2	20	1	0	GV
chr1	14826	2	20	1	0	GV
chr1	14853	2	20	0.95	0.05	GV
chr1	14860	2	20	0.9	0.1	GV
chr1	14944	2	20	0.95	0.05	GV
chr1	14951	2	20	0.95	0.05	GV
chr1	14971	2	20	0.85	0.15	GV
chr1	14980	2	18	1	0	GV
chr1	15019	2	18	0.611111	0.388889	GV
chr1	15074	2	20	1	0	GV
chr1	15130	2	20	1	0	GV
chr1	15173	2	20	1	0	GV
chr1	15211	2	18	1	0	GV
chr1	15224	2	18	1	0	GV
chr1	15289	2	20	1	0	GV
chr1	15320	2	20	0.8	0.2	GV
chr1	15357	2	20	1	0	GV
chr1	15380	2	20	1	0	GV
chr1	15472	2	20	0.95	0.05	GV
chr1	15477	2	20	0.85	0.15	GV
chr1	15485	2	20	1	0	GV
chr1	15528	2	20	0.8	0.2	GV
chr1	15584	2	20	0.9	0.1	GV
chr1	15621	2	20	1	0	GV
chr1	15654	2	18	1	0	GV
chr1	15714	2	18	0.777778	0.222222	GV
chr1	15820	2	20	0.75	0.25	GV
chr1	15888	2	20	0.95	0.05	GV
chr1	15922	2	18	1	0	GV
chr1	15932	2	18	1	0	GV
chr1	15933	2	18	1	0	GV
chr1	15942	2	18	1	0	GV
chr1	15957	2	18	1	0	GV
chr1	15975	2	18	1	0	GV
chr1	15981	2	18	1	0	GV
chr1	16028	2	20	1	0	GV
chr1	16076	2	20	0.85	0.15	GV
chr1	16133	2	20	1	0	GV
chr1	16145	2	20	0.55	0.45	GV
chr1	16198	2	20	0.95	0.05	GV
chr1	16299	2	20	0.65	0.35	GV
chr1	16311	2	20	0.9	0.1	GV
chr1	16313	2	20	0.55	0.45	GV
chr1	16317	2	20	0.75	0.25	GV
chr1	16318	2	20	1	0	GV
chr1	16339	2	20	1	0	GV
chr1	16341	2	20	1	0	GV
chr1	16398	2	18	1	0	GV
chr1	16434	2	20	1	0	GV
chr1	16458	2	20	0.65	0.35	GV
chr1	16483	2	20	0.65	0.35	GV
chr1	16498	2	20	1	0	GV
chr1	16534	2	20	1	0	GV
chr1	16576	2	20	1	0	GV
chr1	16600	2	18	1	0	GV
chr1	16621	2	18	0.666667	0.333333	GV
chr1	16624	2	18	0.666667	0.333333	GV
chr1	16652	2	20	0.8	0.2	GV
chr1	16653	2	20	0.9	0.1	GV
chr1	16658	2	20	0.8	0.2	GV
chr1	16660	2	20	0.85	0.15	GV
chr1	16686	2	20	1	0	GV
chr1	16839	2	20	1	0	GV
chr1	16857	2	18	0.888889	0.111111	GV
chr1	16890	2	18	1	0	GV
chr1	16965	2	20	1	0	GV
chr1	16987	2	20	1	0	GV
chr1	16988	2	20	1	0	GV
chr1	16989	2	20	1	0	GV
chr1	17073	2	20	1	0	GV
chr1	17080	2	20	1	0	GV
chr1	17085	2	20	1	0	GV
chr1	17109	2	18	1	0	GV
chr1	17131	2	18	1	0	GV
chr1	17144	2	16	1	0	GV
chr1	17234	2	20	1	0	GV
chr1	17238	2	20	0.95	0.05	GV
chr1	17247	2	20	1	0	GV
chr1	17296	2	18	0.944444	0.0555556	GV
chr1	17383	2	20	1	0	GV
chr1	17434	2	20	1	0	GV
chr1	17435	2	20	1	0	GV
chr1	17539	2	20	1	0	GV
chr1	17540	2	20	1	0	GV
chr1	17542	2	20	1	0	GV
chr1	17552	2	20	1	0	GV
chr1	17580	2	20	1	0	GV
chr1	17585	2	20	1	0	GV
chr1	17594	2	20	0.8	0.2	GV
chr1	17598	2	20	1	0	GV
chr1	17610	2	20	1	0	GV
chr1	17620	2	20	1	0	GV
chr1	17635	2	20	0.7	0.3	GV
chr1	17647	2	18	1	0	GV
chr1	17651	2	18	1	0	GV
chr1	17659	2	18	0.666667	0.333333	GV
chr1	17813	2	20	0.9	0.1	GV
chr1	17814	2	20	1	0	GV
chr1	17832	2	20	1	0	GV
chr1	17925	2	20	0.9	0.1	GV
chr1	17932	2	20	1	0	GV
chr1	17937	2	20	1	0	GV
chr1	17974	2	18	0.888889	0.111111	GV
chr1	17976	2	18	1	0	GV
chr1	17982	2	18	1	0	GV
chr1	17994	2	18	1	0	GV
chr1	18004	2	18	1	0	GV
chr1	18017	2	18	1	0	GV
chr1	18055	2	20	0.9	0.1	GV
chr1	18102	2	18	1	0	GV
chr1	18185	2	20	0.8	0.2	GV
chr1	18200	2	20	1	0	GV
chr1	18365	2	18	1	0	GV
chr1	18391	2	18	1	0	GV
chr1	18451	2	20	1	0	GV
chr1	18459	2	20	0	1	GV
chr1	18485	2	20	1	0	GV
chr1	18507	2	20	0.95	0.05	GV
chr1	18509	2	20	1	0	GV
chr1	18511	2	20	1	0	GV
chr1	18514	2	20	1	0	GV
chr1	18557	2	20	0.95	0.05	GV
chr1	18568	2	20	0.95	0.05	GV
chr1	18622	2	20	1	0	GV
chr1	18726	2	20	1	0	GV
chr1	18750	2	20	1	0	GV
chr1	18776	2	20	1	0	GV
chr1	18801	2	20	0.9	0.1	GV
chr1	18819	2	20	0.55	0.45	GV
chr1	18846	2	20	0.65	0.35	GV
chr1	18854	2	20	1	0	GV
chr1	18884	2	18	0.833333	0.166667	GV
chr1	18895	2	18	1	0	GV
chr1	18928	2	20	1	0	GV
chr1	18946	2	18	0.888889	0.111111	GV
chr1	18948	2	18	1	0	GV
chr1	19016	2	20	1	0	GV
chr1	19173	2	18	1	0	GV
chr1	19257	2	20	1	0	GV
chr1	19266	2	18	0.833333	0.166667	GV
chr1	19321	2	20	1	0	GV
chr1	19323	2	20	0.7	0.3	GV
chr1	19359	2	20	1	0	GV
chr1	19365	2	20	0.7	0.3	GV
chr1	19413	2	20	1	0	GV
chr1	19483	2	20	1	0	GV
chr1	19493	2	20	1	0	GV
chr1	19494	2	20	1	0	GV
chr1	19506	2	20	1	0	GV
chr1	19590	2	20	1	0	GV
chr1	19611	2	20	0.7	0.3	GV
chr1	19625	2	20	0.7	0.3	GV
chr1	19682	2	20	1	0	GV
chr1	19683	2	20	0.9	0.1	GV
chr1	19688	2	20	0.9	0.1	GV
chr1	19783	2	20	0.8	0.2	GV
chr1	19795	2	20	0.6	0.4	GV
chr1	19810	2	20	0.55	0.45	GV
chr1	19866	2	18	0.777778	0.222222	GV
chr1	19877	2	20	0.7	0.3	GV
chr1	19919	2	20	0.85	0.15	GV
chr1	19938	2	20	1	0	GV
chr1	19961	2	20	0.9	0.1	GV
chr1	20011	2	20	0.75	0.25	GV
chr1	20035	2	18	0.555556	0.444444	GV
chr1	20036	2	18	1	0	GV
chr1	20092	2	18	1	0	GV
chr1	20093	2	18	1	0	GV
chr1	20116	2	18	1	0	GV
chr1	20149	2	20	0.8	0.2	GV
chr1	20171	2	20	1	0	GV
chr1	20188	2	20	1	0	GV
chr1	20192	2	20	1	0	GV
chr1	20206	2	20	1	0	GV
chr1	20260	2	18	1	0	GV
chr1	20266	2	18	0.944444	0.0555556	GV
chr1	20308	2	20	1	0	GV
chr1	20309	2	20	1	0	GV
chr1	20311	2	20	0.95	0.05	GV
chr1	20368	2	18	1	0	GV
chr1	20510	2	20	1	0	GV
chr1	20516	2	20	1	0	GV
chr1	20530	2	20	0.9	0.1	GV
chr1	20541	2	20	0.95	0.05	GV
chr1	20553	2	20	0.8	0.2	GV
chr1	20565	2	20	1	0	GV
chr1	20574	2	20	1	0	GV
chr1	20581	2	20	1	0	GV
chr1	20624	2	20	0.95	0.05	GV
chr1	20667	2	20	0.95	0.05	GV
chr1	20684	2	20	1	0	GV
chr1	20694	2	20	0.95	0.05	GV
chr1	20697	2	20	1	0	GV
chr1	20710	2	20	1	0	GV
chr1	20741	2	18	0	1	GV
chr1	20872	2	18	0.888889	0.111111	GV
chr1	20885	2	20	1	0	GV
chr1	20890	2	20	1	0	GV
chr1	20891	2	20	1	0	GV
chr1	20896	2	20	1	0	GV
chr1	20898	2	20	1	0	GV
chr1	20910	2	20	1	0	GV
chr1	20913	2	20	1	0	GV
chr1	20981	2	18	0.5	0.5	GV
chr1	21079	2	20	1	0	GV
chr1	21102	2	20	0.95	0.05	GV
chr1	21106	2	20	1	0	GV
chr1	21128	2	20	0.95	0.05	GV
chr1	21138	2	20	1	0	GV
chr1	21160	2	20	1	0	GV
chr1	21161	2	20	1	0	GV
chr1	21163	2	20	0.9	0.1	GV
chr1	21165	2	20	0.9	0.1	GV
chr1	21179	2	20	1	0	GV
chr1	21215	2	20	1	0	GV
chr1	21229	2	20	0.9	0.1	GV
chr1	21287	2	18	1	0	GV
chr1	21304	2	18	1	0	GV
chr1	21319	2	18	0.944444	0.0555556	GV
chr1	21389	2	20	0.5	0.5	GV
chr1	21403	2	20	1	0	GV
chr1	21412	2	20	1	0	GV
chr1	21415	2	20	0.65	0.35	GV
chr1	21464	2	20	0.8	0.2	GV
chr1	21497	2	20	0.8	0.2	GV
chr1	21502	2	20	1	0	GV
chr1	21524	2	20	1	0	GV
chr1	21525	2	20	1	0	GV
chr1	21549	2	18	1	0	GV
chr1	21580	2	14	1	0	GV
chr1	21589	2	14	1	0	GV
chr1	21599	2	14	0	1	GV
chr1	21679	2	20	1	0	GV
chr1	21684	2	20	0.95	0.05	GV
chr1	21691	2	20	0.95	0.05	GV
chr1	21700	2	20	0.8	0.2	GV
chr1	21724	2	20	1	0	GV
chr1	21819	2	20	0.85	0.15	GV
chr1	21827	2	20	0.8	0.2	GV
chr1	21850	2	20	1	0	GV
chr1	21883	2	18	1	0	GV
chr1	21908	2	18	0.888889	0.111111	GV
chr1	21913	2	18	0.888889	0.111111	GV
chr1	21952	2	18	1	0	GV
chr1	21955	2	18	1	0	GV
chr1	21958	2	18	0.722222	0.277778	GV
chr1	21967	2	18	0.833333	0.166667	GV
chr1	21976	2	18	0.666667	0.333333	GV
chr1	22057	2	20	0.9	0.1	GV
chr1	22078	2	20	0.95	0.05	GV
chr1	22110	2	18	1	0	GV
chr1	22130	2	18	1	0	GV
chr1	22180	2	18	1	0	GV
chr1	22195	2	18	0.944444	0.0555556	GV
chr1	22232	2	18	1	0	GV
chr1	22257	2	20	0.95	0.05	GV
chr1	22269	2	20	1	0	GV
chr1	22338	2	18	1	0	GV
chr1	22456	2	18	1	0	GV
chr1	22469	2	20	1	0	GV
chr1	22474	2	20	1	0	GV
chr1	22543	2	20	1	0	GV
chr1	22545	2	20	1	0	GV
chr1	22603	2	18	1	0	GV
chr1	22604	2	18	1	0	GV
chr1	22605	2	18	1	0	GV
chr1	22628	2	20	0.95	0.05	GV
chr1	22656	2	14	0.142857	0.857143	GV
chr1	22684	2	18	0.944444	0.0555556	GV
chr1	22744	2	20	1	0	GV
chr1	22769	2	20	0.9	0.1	GV
chr1	22770	2	20	1	0	GV
chr1	22781	2	20	0.95	0.05	GV
chr1	22820	2	20	0.9	0.1	GV
chr1	22850	2	18	1	0	GV
chr1	22864	2	20	1	0	GV
chr1	22942	2	20	0.75	0.25	GV
chr1	22973	2	18	1	0	GV
chr1	22986	2	18	0.722222	0.277778	GV
chr1	23023	2	20	0.6	0.4	GV
chr1	23051	2	16	0.5625	0.4375	GV
chr1	23058	2	16	1	0	GV
chr1	23132	2	18	1	0	GV
chr1	23249	2	20	1	0	GV
chr1	23254	2	16	1	0	GV
chr1	23299	2	20	1	0	GV
chr1	23309	2	20	0.8	0.2	GV
chr1	23318	2	20	1	0	GV
chr1	23319	2	20	1	0	GV
chr1	23357	2	20	1	0	GV
chr1	23405	2	20	1	0	GV
chr1	23429	2	20	1	0	GV
chr1	23491	2	20	0.95	0.05	GV
chr1	23516	2	18	1	0	GV
chr1	23517	2	18	0.722222	0.277778	GV
chr1	23519	2	18	1	0	GV
chr1	23549	2	20	1	0	GV
chr1	23597	2	18	1	0	GV
chr1	23599	2	18	0.722222	0.277778	GV
chr1	23601	2	18	0.944444	0.0555556	GV
chr1	23660	2	20	0.65	0.35	GV
chr1	23732	2	18	1	0	GV
chr1	23749	2	18	1	0	GV
chr1	23799	2	20	1	0	GV
chr1	23801	2	20	1	0	GV
chr1	23842	2	20	1	0	GV
chr1	23844	2	20	0.9	0.1	GV
chr1	23851	2	20	1	0	GV
chr1	23862	2	20	0.9	0.1	GV
chr1	23874	2	20	0.6	0.4	GV
chr1	23879	2	20	1	0	GV
chr1	23885	2	20	1	0	GV
chr1	23893	2	20	0.9	0.1	GV
chr1	23894	2	20	0.65	0.35	GV
chr1	23909	2	18	0.555556	0.444444	GV
chr1	23930	2	18	1	0	GV
chr1	23932	2	18	1	0	GV
chr1	23937	2	18	0.0555556	0.944444	GV
chr1	24065	2	20	1	0	GV
chr1	24145	2	20	1	0	GV
chr1	24213	2	20	0.85	0.15	GV
chr1	24240	2	20	1	0	GV
chr1	24262	2	20	1	0	GV
chr1	24317	2	18	1	0	GV
chr1	24318	2	18	1	0	GV
chr1	24376	2	20	1	0	GV
chr1	24378	2	20	0.85	0.15	GV
chr1	24403	2	20	1	0	GV
chr1	24406	2	20	1	0	GV
chr1	24454	2	20	1	0	GV
chr1	24455	2	20	1	0	GV
chr1	24461	2	20	1	0	GV
chr1	24651	2	20	0.65	0.35	GV
chr1	24668	2	20	1	0	GV
chr1	24679	2	20	0.9	0.1	GV
chr1	24707	2	20	0.9	0.1	GV
chr1	24729	2	20	0.95	0.05	GV
chr1	24801	2	20	0.85	0.15	GV
chr1	24807	2	18	0.888889	0.111111	GV
chr1	24820	2	18	1	0	GV
chr1	24886	2	18	0.888889	0.111111	GV
chr1	24888	2	18	1	0	GV
chr1	24915	2	20	0.9	0.1	GV
chr1	24916	2	20	1	0	GV
chr1	24920	2	20	1	0	GV
chr1	24943	2	20	1	0	GV
chr1	24953	2	18	0.833333	0.166667	GV
chr1	24968	2	18	1	0	GV
chr1	24973	2	18	1	0	GV
chr1	24975	2	18	1	0	GV
chr1	25017	2	20	0.6	0.4	GV
chr1	25122	2	18	1	0	GV
chr1	25324	2	20	0.65	0.35	GV
chr1	25372	2	18	1	0	GV
chr1	25375	2	18	1	0	GV
chr1	25388	2	18	1	0	GV
chr1	25389	2	18	0.833333	0.166667	GV
chr1	25391	2	18	0.611111	0.388889	GV
chr1	25396	2	18	1	0	GV
chr1	25398	2	18	0.722222	0.277778	GV
chr1	25407	2	18	0.944444	0.0555556	GV
chr1	25434	2	20	1	0	GV
chr1	25444	2	20	1	0	GV
chr1	25486	2	18	1	0	GV
chr1	25519	2	20	0.95	0.05	GV
chr1	25552	2	20	0.95	0.05	GV
chr1	25576	2	18	0.611111	0.388889	GV
chr1	25585	2	18	0.777778	0.222222	GV
chr1	25601	2	20	0.75	0.25	GV
chr1	25612	2	20	1	0	GV
chr1	25700	2	20	1	0	GV
chr1	25809	2	18	0.722222	0.277778	GV
chr1	25840	2	18	1	0	GV
chr1	25924	2	18	1	0	GV
chr1	25952	2	18	1	0	GV
chr1	25977	2	18	1	0	GV
chr1	25985	2	18	0.888889	0.111111	GV
chr1	25998	2	20	1	0	GV
chr1	26000	2	20	0.95	0.05	GV
chr1	26010	2	20	1	0	GV
chr1	26025	2	20	1	0	GV
chr1	26033	2	20	1	0	GV
chr1	26038	2	20	0.9	0.1	GV
chr1	26058	2	20	1	0	GV
chr1	26107	2	18	0.722222	0.277778	GV
chr1	26132	2	18	1	0	GV
chr1	26183	2	18	1	0	GV
chr1	26207	2	18	0.666667	0.333333	GV
chr1	26218	2	20	0.9	0.1	GV
chr1	26220	2	20	0.9	0.1	GV
chr1	26250	2	20	0.95	0.05	GV
chr1	26255	2	20	0.95	0.05	GV
chr1	26272	2	20	1	0	GV
chr1	26291	2	18	1	0	GV
chr1	26343	2	18	0.888889	0.111111	GV
chr1	26358	2	18	1	0	GV
chr1	26422	2	20	1	0	GV
chr1	26442	2	20	0.95	0.05	GV
chr1	26452	2	20	0.75	0.25	GV
chr1	26480	2	20	1	0	GV
chr1	26481	2	20	0.85	0.15	GV
chr1	26579	2	20	1	0	GV
chr1	26585	2	20	0.85	0.15	GV
chr1	26586	2	20	0.85	0.15	GV
chr1	26593	2	20	1	0	GV
chr1	26596	2	20	1	0	GV
chr1	26598	2	20	1	0	GV
chr1	26614	2	18	1	0	GV
chr1	26623	2	18	0.888889	0.111111	GV
chr1	26902	2	20	1	0	GV
chr1	26922	2	20	1	0	GV
chr1	26959	2	20	0.9	0.1	GV
chr1	27004	2	20	1	0	GV
chr1	27006	2	20	0.9	0.1	GV
chr1	27027	2	20	1	0	GV
chr1	27033	2	20	0.95	0.05	GV
chr1	27116	2	16	1	0	GV
chr1	27119	2	16	1	0	GV
chr1	27153	2	20	1	0	GV
chr1	27161	2	20	0.95	0.05	GV
chr1	27212	2	20	1	0	GV
chr1	27258	2	20	0.95	0.05	GV
chr1	27354	2	20	1	0	GV
chr1	27425	2	20	1	0	GV
chr1	27429	2	20	1	0	GV
chr1	27487	2	20	0.75	0.25	GV
chr1	27497	2	20	1	0	GV
chr1	27525	2	20	0.9	0.1	GV
chr1	27537	2	20	0.65	0.35	GV
chr1	27630	2	18	0.833333	0.166667	GV
chr1	27633	2	18	1	0	GV
chr1	27702	2	20	0.95	0.05	GV
chr1	27704	2	20	1	0	GV
chr1	27732	2	18	1	0	GV
chr1	27745	2	18	0.944444	0.0555556	GV
chr1	27748	2	18	0.944444	0.0555556	GV
chr1	27754	2	18	0.777778	0.222222	GV
chr1	27782	2	16	0.875	0.125	GV
chr1	27783	2	16	1	0	GV
chr1	27788	2	16	1	0	GV
chr1	27826	2	20	1	0	GV
chr1	27905	2	20	1	0	GV
chr1	27926	2	20	1	0	GV
chr1	27932	2	20	1	0	GV
chr1	27975	2	18	1	0	GV
chr1	27977	2	18	0.944444	0.0555556	GV
chr1	27978	2	18	1	0	GV
chr1	27980	2	18	0.888889	0.111111	GV
chr1	27982	2	18	1	0	GV
chr1	27992	2	18	0.888889	0.111111	GV
chr1	28006	2	18	1	0	GV
chr1	28037	2	18	1	0	GV
chr1	28072	2	20	0.9	0.1	GV
chr1	28124	2	18	0.777778	0.222222	GV
chr1	28126	2	18	1	0	GV
chr1	28170	2	20	1	0	GV
chr1	28220	2	18	1	0	GV
chr1	28257	2	18	0.944444	0.0555556	GV
chr1	28302	2	20	0.65	0.35	GV
chr1	28353	2	18	0.833333	0.166667	GV
chr1	28358	2	18	1	0	GV
chr1	28363	2	18	1	0	GV
chr1	28385	2	18	1	0	GV
